"id(h)","type(r)","id(t)"
"657","COURSE_FRAME_BASIC","1063"
"696","COURSE_FRAME_BASIC","1064"
"700","COURSE_FRAME_BASIC","1065"
"809","COURSE_FRAME_BASIC","1065"
"1000","CAREER_FRAME_ADVANCE","1065"
"1005","CAREER_FRAME_ADVANCE","1065"
"738","COURSE_FRAME_BASIC","1066"
"742","COURSE_FRAME_BASIC","1067"
"787","COURSE_FRAME_BASIC","1068"
"841","COURSE_FRAME_BASIC","1069"
"843","COURSE_FRAME_BASIC","1070"
"703","COURSE_FRAME_BASIC","1070"
"94","COURSE_FRAME_BASIC","1071"
"31","COURSE_FRAME_BASIC","1071"
"993","CAREER_FRAME_ADVANCE","1071"
"144","COURSE_FRAME_BASIC","1072"
"207","COURSE_FRAME_BASIC","1073"
"1014","CAREER_FRAME_ADVANCE","1073"
"310","COURSE_FRAME_BASIC","1074"
"404","COURSE_FRAME_BASIC","1075"
"404","COURSE_FRAME_BASIC","1076"
"1019","CAREER_FRAME_BASIC","1077"
"1014","CAREER_FRAME_ADVANCE","1077"
"1000","CAREER_FRAME_ADVANCE","1077"
"1023","CAREER_FRAME_ADVANCE","1077"
"1008","CAREER_FRAME_ADVANCE","1077"
"1017","CAREER_FRAME_ADVANCE","1077"
"1005","CAREER_FRAME_ADVANCE","1077"
"1020","CAREER_FRAME_ADVANCE","1078"
"713","COURSE_LANG_ADVANCE","1122"
"766","COURSE_LANG_ADVANCE","1122"
"157","COURSE_LANG_ADVANCE","1122"
"236","COURSE_LANG_ADVANCE","1122"
"16","COURSE_LANG_ADVANCE","1122"
"611","COURSE_LANG_ADVANCE","1122"
"610","COURSE_LANG_ADVANCE","1122"
"134","COURSE_LANG_ADVANCE","1122"
"15","COURSE_LANG_ADVANCE","1122"
"149","COURSE_LANG_ADVANCE","1122"
"615","COURSE_LANG_ADVANCE","1122"
"17","COURSE_LANG_ADVANCE","1122"
"623","COURSE_LANG_ADVANCE","1122"
"238","COURSE_LANG_ADVANCE","1122"
"662","COURSE_LANG_ADVANCE","1122"
"761","COURSE_LANG_ADVANCE","1122"
"676","COURSE_LANG_ADVANCE","1122"
"625","COURSE_LANG_ADVANCE","1122"
"624","COURSE_LANG_ADVANCE","1122"
"232","COURSE_LANG_ADVANCE","1122"
"613","COURSE_LANG_ADVANCE","1122"
"150","COURSE_LANG_ADVANCE","1122"
"614","COURSE_LANG_ADVANCE","1122"
"291","COURSE_LANG_ADVANCE","1122"
"135","COURSE_LANG_ADVANCE","1122"
"153","COURSE_LANG_ADVANCE","1122"
"606","COURSE_LANG_ADVANCE","1122"
"609","COURSE_LANG_ADVANCE","1122"
"628","COURSE_LANG_ADVANCE","1122"
"240","COURSE_LANG_ADVANCE","1122"
"612","COURSE_LANG_ADVANCE","1122"
"608","COURSE_LANG_ADVANCE","1122"
"136","COURSE_LANG_ADVANCE","1122"
"607","COURSE_LANG_ADVANCE","1122"
"600","COURSE_LANG_ADVANCE","1122"
"14","COURSE_LANG_ADVANCE","1122"
"762","COURSE_LANG_ADVANCE","1122"
"158","COURSE_LANG_ADVANCE","1122"
"621","COURSE_LANG_ADVANCE","1122"
"674","COURSE_LANG_ADVANCE","1122"
"19","COURSE_LANG_ADVANCE","1122"
"777","COURSE_LANG_ADVANCE","1122"
"778","COURSE_LANG_ADVANCE","1122"
"154","COURSE_LANG_ADVANCE","1122"
"450","COURSE_LANG_BASIC","1122"
"156","COURSE_LANG_BASIC","1122"
"770","COURSE_LANG_BASIC","1122"
"774","COURSE_LANG_BASIC","1122"
"59","COURSE_LANG_BASIC","1122"
"712","COURSE_LANG_BASIC","1122"
"155","COURSE_LANG_BASIC","1122"
"701","COURSE_LANG_BASIC","1122"
"188","COURSE_LANG_BASIC","1122"
"697","COURSE_LANG_BASIC","1122"
"767","COURSE_LANG_BASIC","1122"
"834","COURSE_LANG_BASIC","1122"
"753","COURSE_LANG_BASIC","1122"
"189","COURSE_LANG_BASIC","1122"
"446","COURSE_LANG_BASIC","1122"
"765","COURSE_LANG_BASIC","1122"
"348","COURSE_LANG_BASIC","1122"
"683","COURSE_LANG_BASIC","1122"
"151","COURSE_LANG_BASIC","1122"
"696","COURSE_LANG_BASIC","1122"
"768","COURSE_LANG_BASIC","1122"
"837","COURSE_LANG_BASIC","1122"
"771","COURSE_LANG_BASIC","1122"
"812","COURSE_LANG_BASIC","1122"
"840","COURSE_LANG_BASIC","1122"
"698","COURSE_LANG_BASIC","1122"
"467","COURSE_LANG_BASIC","1122"
"680","COURSE_LANG_BASIC","1122"
"700","COURSE_LANG_BASIC","1122"
"950","COURSE_LANG_BASIC","1122"
"775","COURSE_LANG_BASIC","1122"
"397","COURSE_LANG_BASIC","1122"
"838","COURSE_LANG_BASIC","1122"
"705","COURSE_LANG_BASIC","1122"
"836","COURSE_LANG_BASIC","1122"
"783","COURSE_LANG_BASIC","1122"
"831","COURSE_LANG_BASIC","1122"
"699","COURSE_LANG_BASIC","1122"
"681","COURSE_LANG_BASIC","1122"
"769","COURSE_LANG_BASIC","1122"
"669","COURSE_LANG_BASIC","1122"
"820","COURSE_LANG_BASIC","1122"
"702","COURSE_LANG_BASIC","1122"
"152","COURSE_LANG_BASIC","1122"
"773","COURSE_LANG_BASIC","1122"
"411","COURSE_LANG_BASIC","1122"
"449","COURSE_LANG_BASIC","1122"
"796","COURSE_LANG_BASIC","1122"
"671","COURSE_LANG_BASIC","1122"
"622","COURSE_LANG_BASIC","1122"
"858","COURSE_LANG_BASIC","1122"
"828","COURSE_LANG_BASIC","1122"
"766","COURSE_LANG_BASIC","1122"
"764","COURSE_LANG_BASIC","1122"
"853","COURSE_LANG_BASIC","1122"
"228","COURSE_LANG_BASIC","1122"
"686","COURSE_LANG_BASIC","1122"
"848","COURSE_LANG_BASIC","1122"
"442","COURSE_LANG_BASIC","1122"
"405","COURSE_LANG_BASIC","1122"
"824","COURSE_LANG_BASIC","1122"
"854","COURSE_LANG_BASIC","1122"
"825","COURSE_LANG_BASIC","1122"
"846","COURSE_LANG_BASIC","1122"
"850","COURSE_LANG_BASIC","1122"
"721","COURSE_LANG_BASIC","1122"
"784","COURSE_LANG_BASIC","1122"
"722","COURSE_LANG_BASIC","1122"
"672","COURSE_LANG_BASIC","1122"
"832","COURSE_LANG_BASIC","1122"
"772","COURSE_LANG_BASIC","1122"
"682","COURSE_LANG_BASIC","1122"
"410","COURSE_LANG_BASIC","1122"
"695","COURSE_LANG_BASIC","1122"
"789","COURSE_LANG_BASIC","1122"
"709","COURSE_LANG_BASIC","1122"
"675","COURSE_LANG_BASIC","1122"
"763","COURSE_LANG_BASIC","1122"
"839","COURSE_LANG_BASIC","1122"
"1000","CAREER_LANG_ADVANCE","1122"
"1011","CAREER_LANG_ADVANCE","1122"
"1005","CAREER_LANG_ADVANCE","1122"
"1020","CAREER_LANG_ADVANCE","1122"
"1014","CAREER_LANG_ADVANCE","1122"
"1021","CAREER_LANG_ADVANCE","1122"
"1008","CAREER_LANG_ADVANCE","1122"
"988","CAREER_LANG_ADVANCE","1122"
"1017","CAREER_LANG_ADVANCE","1122"
"1013","CAREER_LANG_ADVANCE","1122"
"1012","CAREER_LANG_ADVANCE","1122"
"1018","CAREER_LANG_ADVANCE","1122"
"1022","CAREER_LANG_ADVANCE","1122"
"1023","CAREER_LANG_BASIC","1122"
"1002","CAREER_LANG_BASIC","1122"
"157","COURSE_LANG_ADVANCE","1123"
"606","COURSE_LANG_ADVANCE","1123"
"135","COURSE_LANG_ADVANCE","1123"
"621","COURSE_LANG_ADVANCE","1123"
"158","COURSE_LANG_ADVANCE","1123"
"628","COURSE_LANG_ADVANCE","1123"
"608","COURSE_LANG_ADVANCE","1123"
"615","COURSE_LANG_ADVANCE","1123"
"15","COURSE_LANG_ADVANCE","1123"
"150","COURSE_LANG_ADVANCE","1123"
"612","COURSE_LANG_ADVANCE","1123"
"614","COURSE_LANG_ADVANCE","1123"
"613","COURSE_LANG_ADVANCE","1123"
"14","COURSE_LANG_ADVANCE","1123"
"153","COURSE_LANG_ADVANCE","1123"
"236","COURSE_LANG_ADVANCE","1123"
"149","COURSE_LANG_ADVANCE","1123"
"627","COURSE_LANG_ADVANCE","1123"
"607","COURSE_LANG_ADVANCE","1123"
"134","COURSE_LANG_ADVANCE","1123"
"625","COURSE_LANG_ADVANCE","1123"
"610","COURSE_LANG_ADVANCE","1123"
"676","COURSE_LANG_ADVANCE","1123"
"609","COURSE_LANG_ADVANCE","1123"
"611","COURSE_LANG_ADVANCE","1123"
"600","COURSE_LANG_ADVANCE","1123"
"761","COURSE_LANG_ADVANCE","1123"
"766","COURSE_LANG_ADVANCE","1123"
"662","COURSE_LANG_ADVANCE","1123"
"762","COURSE_LANG_ADVANCE","1123"
"617","COURSE_LANG_ADVANCE","1123"
"778","COURSE_LANG_ADVANCE","1123"
"623","COURSE_LANG_ADVANCE","1123"
"674","COURSE_LANG_ADVANCE","1123"
"232","COURSE_LANG_ADVANCE","1123"
"19","COURSE_LANG_ADVANCE","1123"
"17","COURSE_LANG_ADVANCE","1123"
"430","COURSE_LANG_BASIC","1123"
"450","COURSE_LANG_BASIC","1123"
"812","COURSE_LANG_BASIC","1123"
"770","COURSE_LANG_BASIC","1123"
"151","COURSE_LANG_BASIC","1123"
"836","COURSE_LANG_BASIC","1123"
