,0,1,2
216,614,COURSE_LANG_ADVANCE,1125
217,135,COURSE_LANG_ADVANCE,1122
218,135,COURSE_LANG_ADVANCE,1123
219,135,COURSE_LANG_ADVANCE,1133
220,19,COURSE_LANG_ADVANCE,1122
221,19,COURSE_LANG_ADVANCE,1123
222,149,COURSE_LANG_ADVANCE,1122
223,149,COURSE_LANG_ADVANCE,1123
224,628,COURSE_LANG_ADVANCE,1122
225,628,COURSE_LANG_ADVANCE,1123
226,628,COURSE_LANG_ADVANCE,1124
227,628,COURSE_LANG_ADVANCE,1125
228,608,COURSE_LANG_ADVANCE,1122
229,608,COURSE_LANG_ADVANCE,1123
230,608,COURSE_LANG_ADVANCE,1125
231,612,COURSE_LANG_ADVANCE,1122
232,612,COURSE_LANG_ADVANCE,1123
233,612,COURSE_LANG_ADVANCE,1124
234,153,COURSE_LANG_ADVANCE,1122
235,153,COURSE_LANG_ADVANCE,1123
236,153,COURSE_LANG_ADVANCE,1125
237,232,COURSE_LANG_ADVANCE,1122
238,232,COURSE_LANG_ADVANCE,1123
239,232,COURSE_LANG_ADVANCE,1125
240,232,COURSE_LANG_ADVANCE,1127
241,232,COURSE_LANG_ADVANCE,1133
242,610,COURSE_LANG_ADVANCE,1122
243,610,COURSE_LANG_ADVANCE,1123
244,134,COURSE_LANG_ADVANCE,1122
245,134,COURSE_LANG_ADVANCE,1123
246,150,COURSE_LANG_ADVANCE,1122
247,150,COURSE_LANG_ADVANCE,1123
248,623,COURSE_LANG_ADVANCE,1122
249,623,COURSE_LANG_ADVANCE,1123
250,623,COURSE_LANG_ADVANCE,1124
251,623,COURSE_LANG_ADVANCE,1125
252,623,COURSE_LANG_ADVANCE,1127
253,611,COURSE_LANG_ADVANCE,1122
254,611,COURSE_LANG_ADVANCE,1123
255,621,COURSE_LANG_ADVANCE,1122
256,621,COURSE_LANG_ADVANCE,1123
257,621,COURSE_LANG_ADVANCE,1124
258,621,COURSE_LANG_ADVANCE,1125
259,766,COURSE_LANG_ADVANCE,1122
260,766,COURSE_LANG_ADVANCE,1123
261,766,COURSE_LANG_ADVANCE,1125
262,676,COURSE_LANG_ADVANCE,1122
263,676,COURSE_LANG_ADVANCE,1123
264,676,COURSE_LANG_ADVANCE,1125
265,615,COURSE_LANG_ADVANCE,1122
266,615,COURSE_LANG_ADVANCE,1123
267,615,COURSE_LANG_ADVANCE,1124
268,615,COURSE_LANG_ADVANCE,1125
269,236,COURSE_LANG_ADVANCE,1122
270,236,COURSE_LANG_ADVANCE,1123
271,236,COURSE_LANG_ADVANCE,1125
272,236,COURSE_LANG_ADVANCE,1127
273,606,COURSE_LANG_ADVANCE,1122
274,606,COURSE_LANG_ADVANCE,1123
275,606,COURSE_LANG_ADVANCE,1125
276,158,COURSE_LANG_ADVANCE,1122
277,158,COURSE_LANG_ADVANCE,1123
278,158,COURSE_LANG_ADVANCE,1124
279,158,COURSE_LANG_ADVANCE,1125
280,158,COURSE_LANG_ADVANCE,1127
281,613,COURSE_LANG_ADVANCE,1122
282,613,COURSE_LANG_ADVANCE,1123
283,662,COURSE_LANG_ADVANCE,1122
284,662,COURSE_LANG_ADVANCE,1123
285,662,COURSE_LANG_ADVANCE,1130
286,600,COURSE_LANG_ADVANCE,1122
287,600,COURSE_LANG_ADVANCE,1123
288,762,COURSE_LANG_ADVANCE,1122
289,762,COURSE_LANG_ADVANCE,1123
290,834,COURSE_LANG_BASIC,1122
291,834,COURSE_LANG_BASIC,1123
292,834,COURSE_LANG_BASIC,1125
293,764,COURSE_LANG_BASIC,1122
294,764,COURSE_LANG_BASIC,1123
295,410,COURSE_LANG_BASIC,1122
296,410,COURSE_LANG_BASIC,1123
297,683,COURSE_LANG_BASIC,1122
298,683,COURSE_LANG_BASIC,1123
299,683,COURSE_LANG_BASIC,1125
300,837,COURSE_LANG_BASIC,1122
301,837,COURSE_LANG_BASIC,1123
302,837,COURSE_LANG_BASIC,1125
303,712,COURSE_LANG_BASIC,1122
304,712,COURSE_LANG_BASIC,1123
305,763,COURSE_LANG_BASIC,1122
306,763,COURSE_LANG_BASIC,1123
307,769,COURSE_LANG_BASIC,1122
308,769,COURSE_LANG_BASIC,1123
309,769,COURSE_LANG_BASIC,1125
310,783,COURSE_LANG_BASIC,1122
311,783,COURSE_LANG_BASIC,1123
312,783,COURSE_LANG_BASIC,1124
